==22286== NVPROF is profiling process 22286, command: ./0123HomeWork 64 32
==22286== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==22286== Profiling application: ./0123HomeWork 64 32
==22286== Profiling result:
==22286== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA Tegra X2 (0)"
    Kernel: find_hash(int, int)
          1              l2_subp0_write_sector_misses      369422      369422      369422      369422
          1              l2_subp1_write_sector_misses      337144      337144      337144      337144
          1               l2_subp0_read_sector_misses       24138       24138       24138       24138
          1               l2_subp1_read_sector_misses        6314        6314        6314        6314
          1          l2_subp0_read_tex_sector_queries      900714      900714      900714      900714
          1          l2_subp1_read_tex_sector_queries      890236      890236      890236      890236
          1         l2_subp0_write_tex_sector_queries     1550297     1550297     1550297     1550297
          1         l2_subp1_write_tex_sector_queries     1501168     1501168     1501168     1501168
          1             l2_subp0_read_tex_hit_sectors      886692      886692      886692      886692
          1             l2_subp1_read_tex_hit_sectors      880742      880742      880742      880742
          1            l2_subp0_write_tex_hit_sectors     1547409     1547409     1547409     1547409
          1            l2_subp1_write_tex_hit_sectors       26504       26504       26504       26504
          1        l2_subp0_total_read_sector_queries      912615      912615      912615      912615
          1        l2_subp1_total_read_sector_queries      891216      891216      891216      891216
          1       l2_subp0_total_write_sector_queries     1566021     1566021     1566021     1566021
          1       l2_subp1_total_write_sector_queries     1518018     1518018     1518018     1518018
          1                         elapsed_cycles_sm     5660962     5660962     5660962     5660962
          1                              generic_load      176384      176384      176384      176384
          1                             generic_store      108544      108544      108544      108544
          1                               global_load        3456        3456        3456        3456
          1                              global_store          33          33          33          33
          1                                local_load      215072      215072      215072      215072
          1                               local_store      331648      331648      331648      331648
