==626== NVPROF is profiling process 626, command: ./0123HomeWork 2 64
==626== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==626== Profiling application: ./0123HomeWork 2 64
==626== Profiling result:
==626== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA Tegra X2 (0)"
    Kernel: find_hash(int, int)
          1              l2_subp0_write_sector_misses          53          53          53          53
          1              l2_subp1_write_sector_misses           0           0           0           0
          1               l2_subp0_read_sector_misses       39153       39153       39153       39153
          1               l2_subp1_read_sector_misses           0           0           0           0
          1          l2_subp0_read_tex_sector_queries      358566      358566      358566      358566
          1          l2_subp1_read_tex_sector_queries      437746      437746      437746      437746
          1         l2_subp0_write_tex_sector_queries      683849      683849      683849      683849
          1         l2_subp1_write_tex_sector_queries      665544      665544      665544      665544
          1             l2_subp0_read_tex_hit_sectors      410266      410266      410266      410266
          1             l2_subp1_read_tex_hit_sectors      383484      383484      383484      383484
          1            l2_subp0_write_tex_hit_sectors      761137      761137      761137      761137
          1            l2_subp1_write_tex_hit_sectors      588256      588256      588256      588256
          1        l2_subp0_total_read_sector_queries      425043      425043      425043      425043
          1        l2_subp1_total_read_sector_queries      399306      399306      399306      399306
          1       l2_subp0_total_write_sector_queries      747205      747205      747205      747205
          1       l2_subp1_total_write_sector_queries      598602      598602      598602      598602
          1                         elapsed_cycles_sm    15523294    15523294    15523294    15523294
          1                              generic_load       77376       77376       77376       77376
          1                             generic_store       47616       47616       47616       47616
          1                               global_load        1492        1492        1492        1492
          1                              global_store          33          33          33          33
          1                                local_load       95648       95648       95648       95648
          1                               local_store      146560      146560      146560      146560
