==429== NVPROF is profiling process 429, command: ./0123HomeWork 2 128
==429== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==429== Profiling application: ./0123HomeWork 2 128
==429== Profiling result:
==429== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA Tegra X2 (0)"
    Kernel: find_hash(int, int)
          1              l2_subp0_write_sector_misses          50          50          50          50
          1              l2_subp1_write_sector_misses           0           0           0           0
          1               l2_subp0_read_sector_misses       16026       16026       16026       16026
          1               l2_subp1_read_sector_misses           0           0           0           0
          1          l2_subp0_read_tex_sector_queries      311434      311434      311434      311434
          1          l2_subp1_read_tex_sector_queries      300997      300997      300997      300997
          1         l2_subp0_write_tex_sector_queries      552129      552129      552129      552129
          1         l2_subp1_write_tex_sector_queries      487784      487784      487784      487784
          1             l2_subp0_read_tex_hit_sectors      310034      310034      310034      310034
          1             l2_subp1_read_tex_hit_sectors      298580      298580      298580      298580
          1            l2_subp0_write_tex_hit_sectors      551681      551681      551681      551681
          1            l2_subp1_write_tex_hit_sectors      487328      487328      487328      487328
          1        l2_subp0_total_read_sector_queries      324418      324418      324418      324418
          1        l2_subp1_total_read_sector_queries      301079      301079      301079      301079
          1       l2_subp0_total_write_sector_queries      549795      549795      549795      549795
          1       l2_subp1_total_write_sector_queries      485628      485628      485628      485628
          1                         elapsed_cycles_sm     6181862     6181862     6181862     6181862
          1                              generic_load       59488       59488       59488       59488
          1                             generic_store       36608       36608       36608       36608
          1                               global_load        1152        1152        1152        1152
          1                              global_store          33          33          33          33
          1                                local_load       73568       73568       73568       73568
          1                               local_store      112898      112898      112898      112898
