==39897== NVPROF is profiling process 39897, command: ./0123HomeWork 8 32
==39897== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==39897== Profiling application: ./0123HomeWork 8 32
==39897== Profiling result:
==39897== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        1074        1074        1074        1074
          1                     fb_subp1_read_sectors          16          16          16          16
          1                    fb_subp0_write_sectors        1939        1939        1939        1939
          1                    fb_subp1_write_sectors         141         141         141         141
          1              l2_subp0_write_sector_misses        2240        2240        2240        2240
          1              l2_subp1_write_sector_misses        2276        2276        2276        2276
          1               l2_subp0_read_sector_misses        1094        1094        1094        1094
          1               l2_subp1_read_sector_misses        1084        1084        1084        1084
          1          l2_subp0_read_tex_sector_queries    62685906    62685906    62685906    62685906
          1          l2_subp1_read_tex_sector_queries    58384759    58384759    58384759    58384759
          1         l2_subp0_write_tex_sector_queries  3639076192  3639076192  3639076192  3639076192
          1         l2_subp1_write_tex_sector_queries  3430063809  3430063809  3430063809  3430063809
          1             l2_subp0_read_tex_hit_sectors    56291872    56291872    56291872    56291872
          1             l2_subp1_read_tex_hit_sectors    64665795    64665795    64665795    64665795
          1            l2_subp0_write_tex_hit_sectors  3508392912  3508392912  3508392912  3508392912
          1            l2_subp1_write_tex_hit_sectors  3553973265  3553973265  3553973265  3553973265
          1        l2_subp0_total_read_sector_queries    58478032    58478032    58478032    58478032
          1        l2_subp1_total_read_sector_queries    62511461    62511461    62511461    62511461
          1       l2_subp0_total_write_sector_queries  3579116208  3579116208  3579116208  3579116208
          1       l2_subp1_total_write_sector_queries  3495244226  3495244226  3495244226  3495244226
          1                              generic_load   217116588   217116588   217116588   217116588
          1                             generic_store  1419608460  1419608460  1419608460  1419608460
          1                               global_load     4175327     4175327     4175327     4175327
          1                              global_store          33          33          33          33
          1                                local_load   534379424   534379424   534379424   534379424
          1                               local_store   350686892   350686892   350686892   350686892
==39897== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
