==55656== NVPROF is profiling process 55656, command: ./0123HomeWork 4 2
==55656== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==55656== Profiling application: ./0123HomeWork 4 2
==55656== Profiling result:
==55656== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        1124        1124        1124        1124
          1                     fb_subp1_read_sectors           0           0           0           0
          1                    fb_subp0_write_sectors         939         939         939         939
          1                    fb_subp1_write_sectors          14          14          14          14
          1              l2_subp0_write_sector_misses         780         780         780         780
          1              l2_subp1_write_sector_misses         804         804         804         804
          1               l2_subp0_read_sector_misses        1228        1228        1228        1228
          1               l2_subp1_read_sector_misses        1154        1154        1154        1154
          1          l2_subp0_read_tex_sector_queries   139257333   139257333   139257333   139257333
          1          l2_subp1_read_tex_sector_queries   157388885   157388885   157388885   157388885
          1         l2_subp0_write_tex_sector_queries  8071139460  8071139460  8071139460  8071139460
          1         l2_subp1_write_tex_sector_queries  7699024773  7699024773  7699024773  7699024773
          1             l2_subp0_read_tex_hit_sectors   130164892   130164892   130164892   130164892
          1             l2_subp1_read_tex_hit_sectors   167380086   167380086   167380086   167380086
          1            l2_subp0_write_tex_hit_sectors  7971388306  7971388306  7971388306  7971388306
          1            l2_subp1_write_tex_hit_sectors  7799583647  7799583647  7799583647  7799583647
          1        l2_subp0_total_read_sector_queries   123142487   123142487   123142487   123142487
          1        l2_subp1_total_read_sector_queries   178459828   178459828   178459828   178459828
          1       l2_subp0_total_write_sector_queries  8166627896  8166627896  8166627896  8166627896
          1       l2_subp1_total_write_sector_queries  7613340478  7613340478  7613340478  7613340478
          1                              generic_load  1927761836  1927761836  1927761836  1927761836
          1                             generic_store  1.2605e+10  1.2605e+10  1.2605e+10  1.2605e+10
          1                               global_load    37072347    37072347    37072347    37072347
          1                              global_store          33          33          33          33
          1                                local_load  4746338720  4746338720  4746338720  4746338720
          1                               local_store  3114784972  3114784972  3114784972  3114784972
==55656== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
