==103346== NVPROF is profiling process 103346, command: ./0123HomeWork 1 64
==103346== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==103346== Profiling application: ./0123HomeWork 1 64
==103346== Profiling result:
==103346== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors           4           4           4           4
          1                    fb_subp0_write_sectors          74          74          74          74
          1                    fb_subp1_write_sectors           4           4           4           4
          1              l2_subp0_write_sector_misses          66          66          66          66
          1              l2_subp1_write_sector_misses          25          25          25          25
          1               l2_subp0_read_sector_misses           0           0           0           0
          1               l2_subp1_read_sector_misses           8           8           8           8
          1          l2_subp0_read_tex_sector_queries    20406116    20406116    20406116    20406116
          1          l2_subp1_read_tex_sector_queries    28908642    28908642    28908642    28908642
          1         l2_subp0_write_tex_sector_queries  1442025904  1442025904  1442025904  1442025904
          1         l2_subp1_write_tex_sector_queries  1442025937  1442025937  1442025937  1442025937
          1             l2_subp0_read_tex_hit_sectors    20406116    20406116    20406116    20406116
          1             l2_subp1_read_tex_hit_sectors    28908642    28908642    28908642    28908642
          1            l2_subp0_write_tex_hit_sectors  1442025700  1442025700  1442025700  1442025700
          1            l2_subp1_write_tex_hit_sectors  1442025737  1442025737  1442025737  1442025737
          1        l2_subp0_total_read_sector_queries    20616516    20616516    20616516    20616516
          1        l2_subp1_total_read_sector_queries    29116259    29116259    29116259    29116259
          1       l2_subp0_total_write_sector_queries  1476035939  1476035939  1476035939  1476035939
          1       l2_subp1_total_write_sector_queries  1408015919  1408015919  1408015919  1408015919
          1                              generic_load    88426104    88426104    88426104    88426104
          1                             generic_store   578170680   578170680   578170680   578170680
          1                               global_load     1700504     1700504     1700504     1700504
          1                              global_store          33          33          33          33
          1                                local_load   217664288   217664288   217664288   217664288
          1                               local_store   142842272   142842272   142842272   142842272
==103346== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
