==110078== NVPROF is profiling process 110078, command: ./0123HomeWork 1 8
==110078== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==110078== Profiling application: ./0123HomeWork 1 8
==110078== Profiling result:
==110078== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors          32          32          32          32
          1                     fb_subp1_read_sectors          16          16          16          16
          1                    fb_subp0_write_sectors         236         236         236         236
          1                    fb_subp1_write_sectors         261         261         261         261
          1              l2_subp0_write_sector_misses         196         196         196         196
          1              l2_subp1_write_sector_misses         205         205         205         205
          1               l2_subp0_read_sector_misses          32          32          32          32
          1               l2_subp1_read_sector_misses          24          24          24          24
          1          l2_subp0_read_tex_sector_queries    10735503    10735503    10735503    10735503
          1          l2_subp1_read_tex_sector_queries    17892496    17892496    17892496    17892496
          1         l2_subp0_write_tex_sector_queries   758641176   758641176   758641176   758641176
          1         l2_subp1_write_tex_sector_queries   758641213   758641213   758641213   758641213
          1             l2_subp0_read_tex_hit_sectors    14313999    14313999    14313999    14313999
          1             l2_subp1_read_tex_hit_sectors    14314000    14314000    14314000    14314000
          1            l2_subp0_write_tex_hit_sectors   794426136   794426136   794426136   794426136
          1            l2_subp1_write_tex_hit_sectors   722856253   722856253   722856253   722856253
          1        l2_subp0_total_read_sector_queries    15039127    15039127    15039127    15039127
          1        l2_subp1_total_read_sector_queries    15035289    15035289    15035289    15035289
          1       l2_subp0_total_write_sector_queries   758641195   758641195   758641195   758641195
          1       l2_subp1_total_write_sector_queries   758641215   758641215   758641215   758641215
          1                              generic_load   186081792   186081792   186081792   186081792
          1                             generic_store  1216688640  1216688640  1216688640  1216688640
          1                               global_load     3578497     3578497     3578497     3578497
          1                              global_store          33          33          33          33
          1                                local_load   458047520   458047520   458047520   458047520
          1                               local_store   300593716   300593716   300593716   300593716
==110078== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
