==51447== NVPROF is profiling process 51447, command: ./0123HomeWork 4 16
==51447== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==51447== Profiling application: ./0123HomeWork 4 16
==51447== Profiling result:
==51447== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         858         858         858         858
          1                     fb_subp1_read_sectors         272         272         272         272
          1                    fb_subp0_write_sectors         887         887         887         887
          1                    fb_subp1_write_sectors         791         791         791         791
          1              l2_subp0_write_sector_misses         776         776         776         776
          1              l2_subp1_write_sector_misses         788         788         788         788
          1               l2_subp0_read_sector_misses         934         934         934         934
          1               l2_subp1_read_sector_misses         924         924         924         924
          1          l2_subp0_read_tex_sector_queries     8686986     8686986     8686986     8686986
          1          l2_subp1_read_tex_sector_queries    11322181    11322181    11322181    11322181
          1         l2_subp0_write_tex_sector_queries   581015944   581015944   581015944   581015944
          1         l2_subp1_write_tex_sector_queries   554226697   554226697   554226697   554226697
          1             l2_subp0_read_tex_hit_sectors     8717988     8717988     8717988     8717988
          1             l2_subp1_read_tex_hit_sectors    11359086    11359086    11359086    11359086
          1            l2_subp0_write_tex_hit_sectors   567274424   567274424   567274424   567274424
          1            l2_subp1_write_tex_hit_sectors   567928361   567928361   567928361   567928361
          1        l2_subp0_total_read_sector_queries     9434300     9434300     9434300     9434300
          1        l2_subp1_total_read_sector_queries    10772947    10772947    10772947    10772947
          1       l2_subp0_total_write_sector_queries   572011696   572011696   572011696   572011696
          1       l2_subp1_total_write_sector_queries   559678690   559678690   559678690   559678690
          1                         elapsed_cycles_sm  3.2615e+11  3.2615e+11  3.2615e+11  3.2615e+11
          1                              generic_load    69593004    69593004    69593004    69593004
          1                             generic_store   455031180   455031180   455031180   455031180
          1                               global_load     1338331     1338331     1338331     1338331
          1                              global_store          33          33          33          33
          1                                local_load   170743200   170743200   170743200   170743200
          1                               local_store   112050412   112050412   112050412   112050412
