==104741== NVPROF is profiling process 104741, command: ./0123HomeWork 1 32
==104741== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==104741== Profiling application: ./0123HomeWork 1 32
==104741== Profiling result:
==104741== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors           0           0           0           0
          1                    fb_subp0_write_sectors         256         256         256         256
          1                    fb_subp1_write_sectors          13          13          13          13
          1              l2_subp0_write_sector_misses         208         208         208         208
          1              l2_subp1_write_sector_misses         200         200         200         200
          1               l2_subp0_read_sector_misses           8           8           8           8
          1               l2_subp1_read_sector_misses           0           0           0           0
          1          l2_subp0_read_tex_sector_queries    13936308    13936308    13936308    13936308
          1          l2_subp1_read_tex_sector_queries    19743090    19743090    19743090    19743090
          1         l2_subp0_write_tex_sector_queries   938374952   938374952   938374952   938374952
          1         l2_subp1_write_tex_sector_queries  1031283369  1031283369  1031283369  1031283369
          1             l2_subp0_read_tex_hit_sectors    13936308    13936308    13936308    13936308
          1             l2_subp1_read_tex_hit_sectors    19743090    19743090    19743090    19743090
          1            l2_subp0_write_tex_hit_sectors  1031283128  1031283128  1031283128  1031283128
          1            l2_subp1_write_tex_hit_sectors   938374789   938374789   938374789   938374789
          1        l2_subp0_total_read_sector_queries    18864702    18864702    18864702    18864702
          1        l2_subp1_total_read_sector_queries    15375369    15375369    15375369    15375369
          1       l2_subp0_total_write_sector_queries   984829167   984829167   984829167   984829167
          1       l2_subp1_total_write_sector_queries   984829211   984829211   984829211   984829211
          1                              generic_load    60390460    60390460    60390460    60390460
          1                             generic_store   394860700   394860700   394860700   394860700
          1                               global_load     1161356     1161356     1161356     1161356
          1                              global_store          33          33          33          33
          1                                local_load   148653472   148653472   148653472   148653472
          1                               local_store    97553872    97553872    97553872    97553872
==104741== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
