==33703== NVPROF is profiling process 33703, command: ./0123HomeWork 16 4
==33703== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==33703== Profiling application: ./0123HomeWork 16 4
==33703== Profiling result:
==33703== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        1511        1511        1511        1511
          1                     fb_subp1_read_sectors        1072        1072        1072        1072
          1                    fb_subp0_write_sectors        6476        6476        6476        6476
          1                    fb_subp1_write_sectors        5690        5690        5690        5690
          1              l2_subp0_write_sector_misses        5899        5899        5899        5899
          1              l2_subp1_write_sector_misses        5695        5695        5695        5695
          1               l2_subp0_read_sector_misses        1641        1641        1641        1641
          1               l2_subp1_read_sector_misses        1626        1626        1626        1626
          1          l2_subp0_read_tex_sector_queries    43383695    43383695    43383695    43383695
          1          l2_subp1_read_tex_sector_queries    54027721    54027721    54027721    54027721
          1         l2_subp0_write_tex_sector_queries  2631754168  2631754168  2631754168  2631754168
          1         l2_subp1_write_tex_sector_queries  2556233105  2556233105  2556233105  2556233105
          1             l2_subp0_read_tex_hit_sectors    40545125    40545125    40545125    40545125
          1             l2_subp1_read_tex_hit_sectors    57341787    57341787    57341787    57341787
          1            l2_subp0_write_tex_hit_sectors  2587549687  2587549687  2587549687  2587549687
          1            l2_subp1_write_tex_hit_sectors  2604361887  2604361887  2604361887  2604361887
          1        l2_subp0_total_read_sector_queries    43545783    43545783    43545783    43545783
          1        l2_subp1_total_read_sector_queries    54189976    54189976    54189976    54189976
          1       l2_subp0_total_write_sector_queries  2572730037  2572730037  2572730037  2572730037
          1       l2_subp1_total_write_sector_queries  2573457237  2573457237  2573457237  2573457237
          1                              generic_load   631161024   631161024   631161024   631161024
          1                             generic_store  4126822080  4126822080  4126822080  4126822080
          1                               global_load    12137728    12137728    12137728    12137728
          1                              global_store          33          33          33          33
          1                                local_load  1558576416  1558576416  1558576416  1558576416
          1                               local_store  1022816584  1022816584  1022816584  1022816584
==33703== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
