==116442== NVPROF is profiling process 116442, command: ./0123HomeWork 1 4
==116442== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==116442== Profiling application: ./0123HomeWork 1 4
==116442== Profiling result:
==116442== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors           4           4           4           4
          1                    fb_subp0_write_sectors         256         256         256         256
          1                    fb_subp1_write_sectors         245         245         245         245
          1              l2_subp0_write_sector_misses         212         212         212         212
          1              l2_subp1_write_sector_misses         204         204         204         204
          1               l2_subp0_read_sector_misses           0           0           0           0
          1               l2_subp1_read_sector_misses           4           4           4           4
          1          l2_subp0_read_tex_sector_queries    40809480    40809480    40809480    40809480
          1          l2_subp1_read_tex_sector_queries    68015791    68015791    68015791    68015791
          1         l2_subp0_write_tex_sector_queries  2747837338  2747837338  2747837338  2747837338
          1         l2_subp1_write_tex_sector_queries  3019900467  3019900467  3019900467  3019900467
          1             l2_subp0_read_tex_hit_sectors    54412616    54412616    54412616    54412616
          1             l2_subp1_read_tex_hit_sectors    54412618    54412618    54412618    54412618
          1            l2_subp0_write_tex_hit_sectors  3019900382  3019900382  3019900382  3019900382
          1            l2_subp1_write_tex_hit_sectors  2747837322  2747837322  2747837322  2747837322
          1        l2_subp0_total_read_sector_queries    57424755    57424755    57424755    57424755
          1        l2_subp1_total_read_sector_queries    57387159    57387159    57387159    57387159
          1       l2_subp0_total_write_sector_queries  2883868931  2883868931  2883868931  2883868931
          1       l2_subp1_total_write_sector_queries  2883868975  2883868975  2883868975  2883868975
          1                              generic_load   707364060   707364060   707364060   707364060
          1                             generic_store  4625072700  4625072700  4625072700  4625072700
          1                               global_load    13603156    13603156    13603156    13603156
          1                              global_store          33          33          33          33
          1                                local_load  1741203872  1741203872  1741203872  1741203872
          1                               local_store  1142665072  1142665072  1142665072  1142665072
==116442== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
