==71332== NVPROF is profiling process 71332, command: ./0123HomeWork 2 16
==71332== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==71332== Profiling application: ./0123HomeWork 2 16
==71332== Profiling result:
==71332== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        1210        1210        1210        1210
          1                     fb_subp1_read_sectors          24          24          24          24
          1                    fb_subp0_write_sectors         475         475         475         475
          1                    fb_subp1_write_sectors         211         211         211         211
          1              l2_subp0_write_sector_misses         444         444         444         444
          1              l2_subp1_write_sector_misses         484         484         484         484
          1               l2_subp0_read_sector_misses        1302        1302        1302        1302
          1               l2_subp1_read_sector_misses        1308        1308        1308        1308
          1          l2_subp0_read_tex_sector_queries    35001768    35001768    35001768    35001768
          1          l2_subp1_read_tex_sector_queries    52502636    52502636    52502636    52502636
          1         l2_subp0_write_tex_sector_queries  2587917588  2587917588  2587917588  2587917588
          1         l2_subp1_write_tex_sector_queries  2354771917  2354771917  2354771917  2354771917
          1             l2_subp0_read_tex_hit_sectors    40895994    40895994    40895994    40895994
          1             l2_subp1_read_tex_hit_sectors    46433949    46433949    46433949    46433949
          1            l2_subp0_write_tex_hit_sectors  2530369620  2530369620  2530369620  2530369620
          1            l2_subp1_write_tex_hit_sectors  2416770189  2416770189  2416770189  2416770189
          1        l2_subp0_total_read_sector_queries    41580602    41580602    41580602    41580602
          1        l2_subp1_total_read_sector_queries    47105398    47105398    47105398    47105398
          1       l2_subp0_total_write_sector_queries  2588066339  2588066339  2588066339  2588066339
          1       l2_subp1_total_write_sector_queries  2354907263  2354907263  2354907263  2354907263
          1                              generic_load   302724552   302724552   302724552   302724552
          1                             generic_store  1979352840  1979352840  1979352840  1979352840
          1                               global_load     5821628     5821628     5821628     5821628
          1                              global_store          33          33          33          33
          1                                local_load   746703392   746703392   746703392   746703392
          1                               local_store   490024184   490024184   490024184   490024184
==71332== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
