==59938== NVPROF is profiling process 59938, command: ./0123HomeWork 4 1
==59938== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==59938== Profiling application: ./0123HomeWork 4 1
==59938== Profiling result:
==59938== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         148         148         148         148
          1                     fb_subp1_read_sectors        1234        1234        1234        1234
          1                    fb_subp0_write_sectors         399         399         399         399
          1                    fb_subp1_write_sectors         689         689         689         689
          1              l2_subp0_write_sector_misses         418         418         418         418
          1              l2_subp1_write_sector_misses         329         329         329         329
          1               l2_subp0_read_sector_misses         114         114         114         114
          1               l2_subp1_read_sector_misses         120         120         120         120
          1          l2_subp0_read_tex_sector_queries    24402600    24402600    24402600    24402600
          1          l2_subp1_read_tex_sector_queries    27580706    27580706    27580706    27580706
          1         l2_subp0_write_tex_sector_queries  1414534234  1414534234  1414534234  1414534234
          1         l2_subp1_write_tex_sector_queries  1349305767  1349305767  1349305767  1349305767
          1             l2_subp0_read_tex_hit_sectors    21226205    21226205    21226205    21226205
          1             l2_subp1_read_tex_hit_sectors    30926565    30926565    30926565    30926565
          1            l2_subp0_write_tex_hit_sectors  1376833802  1376833802  1376833802  1376833802
          1            l2_subp1_write_tex_hit_sectors  1378423167  1378423167  1378423167  1378423167
          1        l2_subp0_total_read_sector_queries    23153355    23153355    23153355    23153355
          1        l2_subp1_total_read_sector_queries    29674722    29674722    29674722    29674722
          1       l2_subp0_total_write_sector_queries  1396885679  1396885679  1396885679  1396885679
          1       l2_subp1_total_write_sector_queries  1366744636  1366744636  1366744636  1366744636
          1                              generic_load   339156896   339156896   339156896   339156896
          1                             generic_store  2217564320  2217564320  2217564320  2217564320
          1                               global_load     6522252     6522252     6522252     6522252
          1                              global_store          33          33          33          33
          1                                local_load   831731232   831731232   831731232   831731232
          1                               local_store   545823808   545823808   545823808   545823808
==59938== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
