==47560== NVPROF is profiling process 47560, command: ./0123HomeWork 8 1
==47560== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==47560== Profiling application: ./0123HomeWork 8 1
==47560== Profiling result:
==47560== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         705         705         705         705
          1                     fb_subp1_read_sectors         466         466         466         466
          1                    fb_subp0_write_sectors        3301        3301        3301        3301
          1                    fb_subp1_write_sectors        2997        2997        2997        2997
          1              l2_subp0_write_sector_misses        3610        3610        3610        3610
          1              l2_subp1_write_sector_misses        3608        3608        3608        3608
          1               l2_subp0_read_sector_misses         796         796         796         796
          1               l2_subp1_read_sector_misses         829         829         829         829
          1          l2_subp0_read_tex_sector_queries   151596132   151596132   151596132   151596132
          1          l2_subp1_read_tex_sector_queries   207846274   207846274   207846274   207846274
          1         l2_subp0_write_tex_sector_queries  9538980198  9538980198  9538980198  9538980198
          1         l2_subp1_write_tex_sector_queries  9544444475  9544444475  9544444475  9544444475
          1             l2_subp0_read_tex_hit_sectors   168962754   168962754   168962754   168962754
          1             l2_subp1_read_tex_hit_sectors   191119598   191119598   191119598   191119598
          1            l2_subp0_write_tex_hit_sectors  9772137938  9772137938  9772137938  9772137938
          1            l2_subp1_write_tex_hit_sectors  9210860780  9210860780  9210860780  9210860780
          1        l2_subp0_total_read_sector_queries   152915804   152915804   152915804   152915804
          1        l2_subp1_total_read_sector_queries   209151803   209151803   209151803   209151803
          1       l2_subp0_total_write_sector_queries  9451854562  9451854562  9451854562  9451854562
          1       l2_subp1_total_write_sector_queries  9574819991  9574819991  9574819991  9574819991
          1                              generic_load  2333597344  2333597344  2333597344  2333597344
          1                             generic_store  1.5258e+10  1.5258e+10  1.5258e+10  1.5258e+10
          1                               global_load    44876880    44876880    44876880    44876880
          1                              global_store          33          33          33          33
          1                                local_load  5751075232  5751075232  5751075232  5751075232
          1                               local_store  3774143516  3774143516  3774143516  3774143516
==47560== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
