==451599== NVPROF is profiling process 451599, command: ./0123HomeWork 2 256
==451599== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==451599== Profiling application: ./0123HomeWork 2 256
==451599== Profiling result:
==451599== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         128         128         128         128
          1                     fb_subp1_read_sectors          64          64          64          64
          1                    fb_subp0_write_sectors         116         116         116         116
          1                    fb_subp1_write_sectors          30          30          30          30
          1              l2_subp0_write_sector_misses          96          96          96          96
          1              l2_subp1_write_sector_misses         100         100         100         100
          1               l2_subp0_read_sector_misses          80          80          80          80
          1               l2_subp1_read_sector_misses          88          88          88          88
          1          l2_subp0_read_tex_sector_queries    25961572    25961572    25961572    25961572
          1          l2_subp1_read_tex_sector_queries    24196936    24196936    24196936    24196936
          1         l2_subp0_write_tex_sector_queries  1086009184  1086009184  1086009184  1086009184
          1         l2_subp1_write_tex_sector_queries  1114259073  1114259073  1114259073  1114259073
          1             l2_subp0_read_tex_hit_sectors    25961384    25961384    25961384    25961384
          1             l2_subp1_read_tex_hit_sectors    24196043    24196043    24196043    24196043
          1            l2_subp0_write_tex_hit_sectors  1086032304  1086032304  1086032304  1086032304
          1            l2_subp1_write_tex_hit_sectors  1114282065  1114282065  1114282065  1114282065
          1        l2_subp0_total_read_sector_queries    25992772    25992772    25992772    25992772
          1        l2_subp1_total_read_sector_queries    24228424    24228424    24228424    24228424
          1       l2_subp0_total_write_sector_queries  1073046175  1073046175  1073046175  1073046175
          1       l2_subp1_total_write_sector_queries  1101459895  1101459895  1101459895  1101459895
          1                         elapsed_cycles_sm  1.3937e+11  1.3937e+11  1.3937e+11  1.3937e+11
          1                              generic_load    67460744    67460744    67460744    67460744
          1                             generic_store   441089480   441089480   441089480   441089480
          1                               global_load     1297338     1297338     1297338     1297338
          1                              global_store          33          33          33          33
          1                                local_load   166062368   166062368   166062368   166062368
          1                               local_store   108979240   108979240   108979240   108979240
