==191378== NVPROF is profiling process 191378, command: ./0123HomeWork 32 4
==191378== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==191378== Profiling application: ./0123HomeWork 32 4
==191378== Profiling result:
==191378== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        1842        1842        1842        1842
          1                     fb_subp1_read_sectors        1664        1664        1664        1664
          1                    fb_subp0_write_sectors       10667       10667       10667       10667
          1                    fb_subp1_write_sectors       17969       17969       17969       17969
          1              l2_subp0_write_sector_misses        9566        9566        9566        9566
          1              l2_subp1_write_sector_misses       10287       10287       10287       10287
          1               l2_subp0_read_sector_misses        1836        1836        1836        1836
          1               l2_subp1_read_sector_misses        1808        1808        1808        1808
          1          l2_subp0_read_tex_sector_queries        1011        1011        1011        1011
          1          l2_subp1_read_tex_sector_queries        1203        1203        1203        1203
          1         l2_subp0_write_tex_sector_queries       40250       40250       40250       40250
          1         l2_subp1_write_tex_sector_queries       40311       40311       40311       40311
          1             l2_subp0_read_tex_hit_sectors         615         615         615         615
          1             l2_subp1_read_tex_hit_sectors         866         866         866         866
          1            l2_subp0_write_tex_hit_sectors       40628       40628       40628       40628
          1            l2_subp1_write_tex_hit_sectors       39933       39933       39933       39933
          1        l2_subp0_total_read_sector_queries        3772        3772        3772        3772
          1        l2_subp1_total_read_sector_queries        4141        4141        4141        4141
          1       l2_subp0_total_write_sector_queries       40988       40988       40988       40988
          1       l2_subp1_total_write_sector_queries       40732       40732       40732       40732
          1                         elapsed_cycles_sm     7006534     7006534     7006534     7006534
          1                              generic_load        8892        8892        8892        8892
          1                             generic_store       58140       58140       58140       58140
          1                               global_load         203         203         203         203
          1                              global_store          33          33          33          33
          1                                local_load       22560       22560       22560       22560
          1                               local_store       16448       16448       16448       16448
