==183167== NVPROF is profiling process 183167, command: ./0123HomeWork 64 4
==183167== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==183167== Profiling application: ./0123HomeWork 64 4
==183167== Profiling result:
==183167== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        3884        3884        3884        3884
          1                     fb_subp1_read_sectors        3318        3318        3318        3318
          1                    fb_subp0_write_sectors       15420       15420       15420       15420
          1                    fb_subp1_write_sectors       29337       29337       29337       29337
          1              l2_subp0_write_sector_misses       14936       14936       14936       14936
          1              l2_subp1_write_sector_misses       14904       14904       14904       14904
          1               l2_subp0_read_sector_misses        3829        3829        3829        3829
          1               l2_subp1_read_sector_misses        3778        3778        3778        3778
          1          l2_subp0_read_tex_sector_queries       40231       40231       40231       40231
          1          l2_subp1_read_tex_sector_queries       52743       52743       52743       52743
          1         l2_subp0_write_tex_sector_queries     2431330     2431330     2431330     2431330
          1         l2_subp1_write_tex_sector_queries     2414111     2414111     2414111     2414111
          1             l2_subp0_read_tex_hit_sectors       40347       40347       40347       40347
          1             l2_subp1_read_tex_hit_sectors       51890       51890       51890       51890
          1            l2_subp0_write_tex_hit_sectors     2427877     2427877     2427877     2427877
          1            l2_subp1_write_tex_hit_sectors     2410676     2410676     2410676     2410676
          1        l2_subp0_total_read_sector_queries       42534       42534       42534       42534
          1        l2_subp1_total_read_sector_queries       55170       55170       55170       55170
          1       l2_subp0_total_write_sector_queries     2443765     2443765     2443765     2443765
          1       l2_subp1_total_write_sector_queries     2404907     2404907     2404907     2404907
          1                         elapsed_cycles_sm   172529192   172529192   172529192   172529192
          1                              generic_load      594776      594776      594776      594776
          1                             generic_store     3888920     3888920     3888920     3888920
          1                               global_load       11502       11502       11502       11502
          1                              global_store          33          33          33          33
          1                                local_load     1461920     1461920     1461920     1461920
          1                               local_store      962692      962692      962692      962692
