==221597== NVPROF is profiling process 221597, command: ./0123HomeWork 2 64
==221597== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==221597== Profiling application: ./0123HomeWork 2 64
==221597== Profiling result:
==221597== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         152         152         152         152
          1                     fb_subp1_read_sectors           0           0           0           0
          1                    fb_subp0_write_sectors          20          20          20          20
          1                    fb_subp1_write_sectors         305         305         305         305
          1              l2_subp0_write_sector_misses          29          29          29          29
          1              l2_subp1_write_sector_misses           8           8           8           8
          1               l2_subp0_read_sector_misses         168         168         168         168
          1               l2_subp1_read_sector_misses         144         144         144         144
          1          l2_subp0_read_tex_sector_queries        5264        5264        5264        5264
          1          l2_subp1_read_tex_sector_queries        5628        5628        5628        5628
          1         l2_subp0_write_tex_sector_queries      314600      314600      314600      314600
          1         l2_subp1_write_tex_sector_queries      300217      300217      300217      300217
          1             l2_subp0_read_tex_hit_sectors        4782        4782        4782        4782
          1             l2_subp1_read_tex_hit_sectors        5902        5902        5902        5902
          1            l2_subp0_write_tex_hit_sectors      308548      308548      308548      308548
          1            l2_subp1_write_tex_hit_sectors      301261      301261      301261      301261
          1        l2_subp0_total_read_sector_queries        5348        5348        5348        5348
          1        l2_subp1_total_read_sector_queries        7217        7217        7217        7217
          1       l2_subp0_total_write_sector_queries      310948      310948      310948      310948
          1       l2_subp1_total_write_sector_queries      303946      303946      303946      303946
          1                         elapsed_cycles_sm   100704262   100704262   100704262   100704262
          1                              generic_load       18824       18824       18824       18824
          1                             generic_store      123080      123080      123080      123080
          1                               global_load         366         366         366         366
          1                              global_store          33          33          33          33
          1                                local_load       46368       46368       46368       46368
          1                               local_store       30616       30616       30616       30616
